"","user","user_url","rating_num","review_num","pos_dist","mixed_dist","neg_dist","avg_score"
"1596","Gilbbert","https://www.metacritic.com/user/Gilbbert",1,1,0,0,1,"0.0"
"1597","Pouriya12","https://www.metacritic.com/user/Pouriya12",8,3,1,0,2,"6.3"
"1598","Itsmaaaaaaaaaam","https://www.metacritic.com/user/Itsmaaaaaaaaaam",1,1,0,0,1,"0.0"
"1599","said6565","https://www.metacritic.com/user/said6565",1,1,0,0,1,"0.0"
"1600","egd04042000","https://www.metacritic.com/user/egd04042000",1,1,0,0,1,"0.0"
"1613","WillWill","https://www.metacritic.com/user/WillWill",1,1,0,0,1,"0.0"
"1614","Alex160284","https://www.metacritic.com/user/Alex160284",1,1,0,0,1,"0.0"
"1615","mm2323","https://www.metacritic.com/user/mm2323",1,1,0,0,1,"0.0"
"1616","Arsalan96","https://www.metacritic.com/user/Arsalan96",1,1,0,0,1,"0.0"
"1617","Lighthouse","https://www.metacritic.com/user/Lighthouse",1,1,0,0,1,"0.0"
"1618","Torlock","https://www.metacritic.com/user/Torlock",1,1,0,0,1,"0.0"
"1619","Ammar_N1","https://www.metacritic.com/user/Ammar_N1",1,1,0,0,1,"0.0"
"1620","skweisenhorn","https://www.metacritic.com/user/skweisenhorn",1,1,0,0,1,"0.0"
"1621","BrandNewDay59","https://www.metacritic.com/user/BrandNewDay59",2,2,0,0,1,"0.0"
"1622","VicInFlight","https://www.metacritic.com/user/VicInFlight",2,2,1,0,1,"0.0"
"1623","r9critic","https://www.metacritic.com/user/r9critic",3,1,0,0,1,"0.0"
"1624","donotfukme","https://www.metacritic.com/user/donotfukme",1,1,0,0,1,"0.0"
"1625","SafronVLA","https://www.metacritic.com/user/SafronVLA",1,1,0,0,1,"0.0"
"1626","salsins","https://www.metacritic.com/user/salsins",1,1,0,0,1,"0.0"
"1627","Psxfanboy","https://www.metacritic.com/user/Psxfanboy",1,1,0,0,1,"0.0"
"1628","OmicronDraconis","https://www.metacritic.com/user/OmicronDraconis",1,1,0,0,1,"0.0"
"1629","Seraiay","https://www.metacritic.com/user/Seraiay",1,1,0,0,1,"0.0"
"1630","RosarioGamesArg","https://www.metacritic.com/user/RosarioGamesArg",1,1,0,0,1,"0.0"
"1631","krot25","https://www.metacritic.com/user/krot25",2,1,0,0,1,"0.0"
"1632","iregon","https://www.metacritic.com/user/iregon",1,1,0,0,1,"0.0"
"1633","ClayZen","https://www.metacritic.com/user/ClayZen",1,1,0,0,1,"0.0"
"1634","Kulichyeet","https://www.metacritic.com/user/Kulichyeet",1,1,0,0,1,"0.0"
"1635","Yanushone","https://www.metacritic.com/user/Yanushone",1,1,0,0,1,"0.0"
"1636","FkMylife","https://www.metacritic.com/user/FkMylife",1,1,0,0,1,"0.0"
"1637","Hamada2","https://www.metacritic.com/user/Hamada2",1,1,0,0,1,"0.0"
"1638","Harrowing","https://www.metacritic.com/user/Harrowing",1,1,0,0,1,"0.0"
"1639","omafLH","https://www.metacritic.com/user/omafLH",1,1,0,0,1,"0.0"
"1640","Alisssooo11","https://www.metacritic.com/user/Alisssooo11",1,1,0,0,1,"0.0"
"1641","GriffQC","https://www.metacritic.com/user/GriffQC",1,1,0,0,1,"0.0"
"1642","ParZivall20","https://www.metacritic.com/user/ParZivall20",1,1,0,0,1,"0.0"
"1643","Shpikapchik","https://www.metacritic.com/user/Shpikapchik",1,1,0,0,1,"0.0"
"1644","Bbdu43","https://www.metacritic.com/user/Bbdu43",1,1,0,0,1,"0.0"
"1645","1ragnar1","https://www.metacritic.com/user/1ragnar1",1,1,0,0,1,"0.0"
"1646","Murphy777","https://www.metacritic.com/user/Murphy777",1,1,0,0,1,"0.0"
"1647","Nadine_x","https://www.metacritic.com/user/Nadine_x",2,2,1,0,1,"0.0"
"1648","Kerole","https://www.metacritic.com/user/Kerole",2,2,0,0,2,"0.0"
"1649","ghost545","https://www.metacritic.com/user/ghost545",1,1,0,0,1,"0.0"
"1650","EremitaJ","https://www.metacritic.com/user/EremitaJ",24,23,14,4,5,"6.8"
"1651","Abayergaliev","https://www.metacritic.com/user/Abayergaliev",1,1,0,0,1,"0.0"
"1652","RockDrace","https://www.metacritic.com/user/RockDrace",1,1,0,0,1,"0.0"
"1653","ssica311","https://www.metacritic.com/user/ssica311",1,1,0,0,1,"0.0"
"1654","TylerNF","https://www.metacritic.com/user/TylerNF",9,6,2,0,3,"5.0"
"1655","LEEEEEES","https://www.metacritic.com/user/LEEEEEES",1,1,0,0,1,"0.0"
"1656","GreyArlin","https://www.metacritic.com/user/GreyArlin",1,1,0,0,1,"0.0"
"1657","Nico79","https://www.metacritic.com/user/Nico79",15,3,0,1,1,"7.0"
"1658","Meneltar","https://www.metacritic.com/user/Meneltar",1,1,0,0,1,"0.0"
"1659","MorFix","https://www.metacritic.com/user/MorFix",2,2,0,0,2,"0.0"
"1660","enzo-pannacotta","https://www.metacritic.com/user/enzo-pannacotta",5,5,2,0,3,"5.4"
"1661","Volian","https://www.metacritic.com/user/Volian",2,2,1,0,1,"0.0"
"1662","BobbyMclick","https://www.metacritic.com/user/BobbyMclick",1,1,0,0,1,"0.0"
"1663","GLaDsnost","https://www.metacritic.com/user/GLaDsnost",1,1,0,0,1,"0.0"
"1664","aimesoli","https://www.metacritic.com/user/aimesoli",1,1,0,0,1,"0.0"
"1665","Yayyy","https://www.metacritic.com/user/Yayyy",1,1,0,0,1,"0.0"
"1666","Medved777","https://www.metacritic.com/user/Medved777",1,1,0,0,1,"0.0"
"1667","riap0526","https://www.metacritic.com/user/riap0526",4,1,0,0,1,"7.5"
"1668","konkrete21","https://www.metacritic.com/user/konkrete21",1,1,0,0,1,"0.0"
"1669","ChadMonson","https://www.metacritic.com/user/ChadMonson",1,1,0,0,1,"0.0"
"1670","KIZOOOOO","https://www.metacritic.com/user/KIZOOOOO",1,1,0,0,1,"0.0"
"1671","Napalmy","https://www.metacritic.com/user/Napalmy",1,1,0,0,1,"0.0"
"1672","Oni_queen","https://www.metacritic.com/user/Oni_queen",1,1,0,0,1,"0.0"
"1673","senhormadruga","https://www.metacritic.com/user/senhormadruga",1,1,0,0,1,"0.0"
"1674","Fluttershys_thi","https://www.metacritic.com/user/Fluttershys_thi",1,1,0,0,1,"0.0"
"1675","Zombiestyle360","https://www.metacritic.com/user/Zombiestyle360",1,1,0,0,1,"0.0"
"1676","Fl2EE","https://www.metacritic.com/user/Fl2EE",1,1,0,0,1,"0.0"
"1677","RavenNV","https://www.metacritic.com/user/RavenNV",1,1,0,0,1,"0.0"
"1678","Willmerto","https://www.metacritic.com/user/Willmerto",1,1,0,0,1,"0.0"
"1679","Xd36","https://www.metacritic.com/user/Xd36",4,3,0,0,3,"0.0"
"1680","Hidxy","https://www.metacritic.com/user/Hidxy",4,2,0,0,2,"4.8"
"1681","Lauka","https://www.metacritic.com/user/Lauka",1,1,0,0,1,"0.0"
"1682","Devilbat","https://www.metacritic.com/user/Devilbat",1,1,0,0,1,"0.0"
"1683","BigSkull","https://www.metacritic.com/user/BigSkull",2,1,0,0,1,"0.0"
"1684","Objective_Zero","https://www.metacritic.com/user/Objective_Zero",1,1,0,0,1,"0.0"
"1685","Write361","https://www.metacritic.com/user/Write361",2,1,0,0,1,"0.0"
"1686","amzrk2","https://www.metacritic.com/user/amzrk2",2,1,0,0,1,"0.0"
"1687","AyMaN_AlSaPtY","https://www.metacritic.com/user/AyMaN_AlSaPtY",1,1,0,0,1,"0.0"
"1688","Regularperson","https://www.metacritic.com/user/Regularperson",1,1,0,0,1,"0.0"
"1689","kudos","https://www.metacritic.com/user/kudos",2,2,1,0,1,"0.0"
"1690","YinYangSoul","https://www.metacritic.com/user/YinYangSoul",1,1,0,0,1,"0.0"
"1691","Niycaionic","https://www.metacritic.com/user/Niycaionic",1,1,0,0,1,"0.0"
"1692","hoodie_666","https://www.metacritic.com/user/hoodie_666",7,5,0,0,2,"0.0"
"1693","Velaz","https://www.metacritic.com/user/Velaz",1,1,0,0,1,"0.0"
"1694","Nekromanton","https://www.metacritic.com/user/Nekromanton",1,1,0,0,1,"0.0"
"1695","BestcriticNA","https://www.metacritic.com/user/BestcriticNA",1,1,0,0,1,"0.0"
"1696","F1Fast","https://www.metacritic.com/user/F1Fast",1,1,0,0,1,"0.0"
"1697","Faust_","https://www.metacritic.com/user/Faust_",1,1,0,0,1,"0.0"
"1698","cloudz_black","https://www.metacritic.com/user/cloudz_black",1,1,0,0,1,"0.0"
"1699","voodoochild1974","https://www.metacritic.com/user/voodoochild1974",1,1,0,1,0,"0.0"
"1700","1000snov","https://www.metacritic.com/user/1000snov",1,1,0,0,1,"0.0"
"1701","Jets4life89","https://www.metacritic.com/user/Jets4life89",1,1,0,0,1,"0.0"
"1702","eugenesummerz","https://www.metacritic.com/user/eugenesummerz",1,1,0,0,1,"0.0"
"1703","Strif","https://www.metacritic.com/user/Strif",1,1,0,0,1,"0.0"
"1704","Janner","https://www.metacritic.com/user/Janner",1,1,0,0,1,"0.0"
"1705","Erz","https://www.metacritic.com/user/Erz",1,1,0,0,1,"0.0"
"1706","Riipperi","https://www.metacritic.com/user/Riipperi",3,1,0,0,1,"0.0"
"1707","Sypuk","https://www.metacritic.com/user/Sypuk",1,1,0,0,1,"0.0"
"1708","NicoPoi","https://www.metacritic.com/user/NicoPoi",1,1,0,0,1,"0.0"
"1709","timeflies2","https://www.metacritic.com/user/timeflies2",1,1,0,0,1,"0.0"
"1710","Nomblus","https://www.metacritic.com/user/Nomblus",1,1,0,0,1,"0.0"
"1711","Yuuuy9988","https://www.metacritic.com/user/Yuuuy9988",1,1,0,0,1,"0.0"
"1712","Amazing_Orange","https://www.metacritic.com/user/Amazing_Orange",1,1,0,0,1,"0.0"
"1713","sausager","https://www.metacritic.com/user/sausager",1,1,0,0,1,"0.0"
"1714","Rohan39","https://www.metacritic.com/user/Rohan39",5,1,0,0,1,"7.2"
"1715","Knicks528","https://www.metacritic.com/user/Knicks528",1,1,0,0,1,"0.0"
"1716","Toutsif","https://www.metacritic.com/user/Toutsif",1,1,0,0,1,"0.0"
"1717","trifecta739","https://www.metacritic.com/user/trifecta739",1,1,0,0,1,"0.0"
"1718","yonjes","https://www.metacritic.com/user/yonjes",1,1,0,0,1,"0.0"
"1719","CdnBeef","https://www.metacritic.com/user/CdnBeef",1,1,0,0,1,"0.0"
"1720","bigbenis","https://www.metacritic.com/user/bigbenis",1,1,0,0,1,"0.0"
"1721","Superpidor","https://www.metacritic.com/user/Superpidor",5,1,0,0,1,"0.0"
"1722","AceMcTomb","https://www.metacritic.com/user/AceMcTomb",3,1,0,0,1,"0.0"
"1723","Putitinasong","https://www.metacritic.com/user/Putitinasong",1,1,0,0,1,"0.0"
"1724","Crazy66","https://www.metacritic.com/user/Crazy66",2,2,1,0,1,"0.0"
"1725","Georgemuller052","https://www.metacritic.com/user/Georgemuller052",4,4,1,0,2,"0.0"
"1726","HappyBonBon","https://www.metacritic.com/user/HappyBonBon",1,1,0,0,1,"0.0"
"1727","NeonorangeX","https://www.metacritic.com/user/NeonorangeX",1,1,0,0,1,"0.0"
"1728","MaxPower96","https://www.metacritic.com/user/MaxPower96",1,1,0,0,1,"0.0"
"1729","Lukeee","https://www.metacritic.com/user/Lukeee",1,1,0,0,1,"0.0"
"1730","DrGerm","https://www.metacritic.com/user/DrGerm",16,14,9,0,4,"6.7"
"1731","perryboat","https://www.metacritic.com/user/perryboat",2,2,0,0,2,"0.0"
"1732","leftover","https://www.metacritic.com/user/leftover",1,1,0,0,1,"0.0"
"1733","Shaqiloheal","https://www.metacritic.com/user/Shaqiloheal",1,1,0,0,1,"0.0"
"1734","20010","https://www.metacritic.com/user/20010",1,1,0,0,1,"0.0"
"1735","Arteffect","https://www.metacritic.com/user/Arteffect",1,1,0,0,1,"0.0"
"1736","Pencat","https://www.metacritic.com/user/Pencat",1,1,0,0,1,"0.0"
"1737","ShadowrunFanati","https://www.metacritic.com/user/ShadowrunFanati",1,1,0,0,1,"0.0"
"1738","is12th","https://www.metacritic.com/user/is12th",10,4,2,0,2,"3.8"
"1739","Zyren2016","https://www.metacritic.com/user/Zyren2016",1,1,0,0,1,"0.0"
"1740","Josesalas506","https://www.metacritic.com/user/Josesalas506",1,1,0,0,1,"0.0"
"1741","zeezozeezee","https://www.metacritic.com/user/zeezozeezee",1,1,0,0,1,"0.0"
"1742","Khazanism","https://www.metacritic.com/user/Khazanism",36,1,0,0,1,"7.9"
"1743","Kodakrom","https://www.metacritic.com/user/Kodakrom",1,1,0,0,1,"0.0"
"1744","hanta3916","https://www.metacritic.com/user/hanta3916",1,1,0,0,1,"0.0"
"1745","Oldgamer1990","https://www.metacritic.com/user/Oldgamer1990",1,1,0,0,1,"0.0"
"1746","Egeleo666","https://www.metacritic.com/user/Egeleo666",1,1,0,0,1,"0.0"
"1747","evernite","https://www.metacritic.com/user/evernite",1,1,0,0,1,"0.0"
"1748","Shustein","https://www.metacritic.com/user/Shustein",1,1,0,0,1,"0.0"
"1749","Caramell","https://www.metacritic.com/user/Caramell",2,2,1,0,1,"0.0"
"1750","Haxpeh","https://www.metacritic.com/user/Haxpeh",5,4,1,0,3,"2.2"
"1751","Runrun","https://www.metacritic.com/user/Runrun",1,1,0,0,1,"0.0"
"1752","trisenger","https://www.metacritic.com/user/trisenger",1,1,0,0,1,"0.0"
"1753","jurassicsuper","https://www.metacritic.com/user/jurassicsuper",1,1,0,0,1,"0.0"
"1754","DrEMT","https://www.metacritic.com/user/DrEMT",1,1,0,1,0,"0.0"
"1755","TyIer","https://www.metacritic.com/user/TyIer",1,1,0,0,1,"0.0"
"1756","warZ3bra","https://www.metacritic.com/user/warZ3bra",5,5,1,0,4,"2.0"
"1757","EELF","https://www.metacritic.com/user/EELF",1,1,0,0,1,"0.0"
"1758","Jxw","https://www.metacritic.com/user/Jxw",3,3,1,0,1,"0.0"
"1759","Crazej12","https://www.metacritic.com/user/Crazej12",1,1,0,0,1,"0.0"
"1760","foxman1","https://www.metacritic.com/user/foxman1",9,1,0,0,1,"4.4"
"1761","Sat1urn1","https://www.metacritic.com/user/Sat1urn1",1,1,0,0,1,"0.0"
"1762","Joseph1988","https://www.metacritic.com/user/Joseph1988",1,1,0,0,1,"0.0"
"1763","Illska","https://www.metacritic.com/user/Illska",2,1,0,0,1,"0.0"
"1764","kingkurt","https://www.metacritic.com/user/kingkurt",1,1,0,0,1,"0.0"
"1765","billski","https://www.metacritic.com/user/billski",2,2,0,0,2,"0.0"
"1766","RussianCritic","https://www.metacritic.com/user/RussianCritic",4,1,0,0,1,"0.5"
"1767","Jangja","https://www.metacritic.com/user/Jangja",7,3,0,0,2,"0.0"
"1768","walsen","https://www.metacritic.com/user/walsen",1,1,0,0,1,"0.0"
"1769","Dra9onborn117","https://www.metacritic.com/user/Dra9onborn117",1,1,0,1,0,"0.0"
"1770","ImDisappointed","https://www.metacritic.com/user/ImDisappointed",2,2,0,0,2,"0.0"
"1771","Kaangamer","https://www.metacritic.com/user/Kaangamer",8,7,3,1,1,"7.0"
"1772","VastPie","https://www.metacritic.com/user/VastPie",1,1,0,0,1,"0.0"
"1773","Gustix","https://www.metacritic.com/user/Gustix",1,1,0,0,1,"0.0"
"1774","dex1","https://www.metacritic.com/user/dex1",1,1,0,0,1,"0.0"
"1775","Sugawara","https://www.metacritic.com/user/Sugawara",1,1,0,0,1,"0.0"
"1776","mooph","https://www.metacritic.com/user/mooph",2,1,0,0,1,"0.0"
"1777","MrJohns","https://www.metacritic.com/user/MrJohns",807,5,1,0,4,"4.1"
"1778","Ice_Lucency","https://www.metacritic.com/user/Ice_Lucency",1,1,0,0,1,"0.0"
"1779","GlintHawk","https://www.metacritic.com/user/GlintHawk",1,1,0,0,1,"0.0"
"1780","DevilXSA","https://www.metacritic.com/user/DevilXSA",1,1,0,0,1,"0.0"
"1781","kuronami","https://www.metacritic.com/user/kuronami",3,3,1,0,1,"0.0"
"1782","filfromearth91","https://www.metacritic.com/user/filfromearth91",1,1,0,0,1,"0.0"
"1783","4mankind","https://www.metacritic.com/user/4mankind",2,1,0,0,1,"0.0"
"1784","ohnonononono","https://www.metacritic.com/user/ohnonononono",1,1,0,0,1,"0.0"
"1785","Vonvampy","https://www.metacritic.com/user/Vonvampy",1,1,0,0,1,"0.0"
"1786","Oleg_A_LLIto","https://www.metacritic.com/user/Oleg_A_LLIto",1,1,0,0,1,"0.0"
"1787","ArchieW","https://www.metacritic.com/user/ArchieW",15,13,4,6,0,"7.0"
"1788","Sokol0111","https://www.metacritic.com/user/Sokol0111",3,3,0,0,3,"0.0"
"1789","WasteOFF","https://www.metacritic.com/user/WasteOFF",1,1,0,0,1,"0.0"
"1790","Arnitikos","https://www.metacritic.com/user/Arnitikos",1,1,0,0,1,"0.0"
"1791","Esfar","https://www.metacritic.com/user/Esfar",87,20,14,1,5,"7.2"
"1792","Luke23d","https://www.metacritic.com/user/Luke23d",2,2,1,0,1,"0.0"
"1793","OnlyR0ck","https://www.metacritic.com/user/OnlyR0ck",1,1,0,0,1,"0.0"
"1794","Big_Chugner","https://www.metacritic.com/user/Big_Chugner",1,1,0,0,1,"0.0"
"1795","Order160","https://www.metacritic.com/user/Order160",1,1,0,0,1,"0.0"
"1796","darknessinlight","https://www.metacritic.com/user/darknessinlight",3,2,1,0,0,"0.0"
"1797","Deeduu","https://www.metacritic.com/user/Deeduu",1,1,0,0,1,"0.0"
"1798","fckneilcuckman","https://www.metacritic.com/user/fckneilcuckman",1,1,0,0,1,"0.0"
"1799","Jasonarnold","https://www.metacritic.com/user/Jasonarnold",1,1,0,0,1,"0.0"
"1800","Kracker","https://www.metacritic.com/user/Kracker",6,1,0,0,1,"4.6"
"1801","Sekiro123","https://www.metacritic.com/user/Sekiro123",1,1,0,0,1,"0.0"
"1802","Zlatan10","https://www.metacritic.com/user/Zlatan10",1,1,0,0,1,"0.0"
"1803","MASHHOOR","https://www.metacritic.com/user/MASHHOOR",5,1,0,0,1,"7.2"
"1804","vt2","https://www.metacritic.com/user/vt2",1,1,0,0,1,"0.0"
"1805","sgodoy","https://www.metacritic.com/user/sgodoy",1,1,0,0,1,"0.0"
"1806","MaverickMeta","https://www.metacritic.com/user/MaverickMeta",1,1,0,0,1,"0.0"
"1807","AT998","https://www.metacritic.com/user/AT998",1,1,0,0,1,"0.0"
"1808","Malleys","https://www.metacritic.com/user/Malleys",1,1,0,0,1,"0.0"
"1809","tahalampre","https://www.metacritic.com/user/tahalampre",2,2,1,0,1,"0.0"
"1810","BeefSkittles","https://www.metacritic.com/user/BeefSkittles",1,1,0,0,1,"0.0"
"1811","Zeeir","https://www.metacritic.com/user/Zeeir",1,1,0,0,1,"0.0"
"1812","AlexDG23","https://www.metacritic.com/user/AlexDG23",2,1,0,0,1,"0.0"
"1813","losetie","https://www.metacritic.com/user/losetie",4,1,0,0,1,"7.5"
"1814","Jamesafc96","https://www.metacritic.com/user/Jamesafc96",1,1,0,0,1,"0.0"
"1815","scar618","https://www.metacritic.com/user/scar618",1,1,0,0,1,"0.0"
"1816","KarpioPL","https://www.metacritic.com/user/KarpioPL",1,1,0,0,1,"0.0"
"1817","Rubberfacts","https://www.metacritic.com/user/Rubberfacts",9,7,0,0,6,"1.2"
"1818","Mercinarie","https://www.metacritic.com/user/Mercinarie",26,11,2,2,1,"5.0"
"1819","Badboyultimate","https://www.metacritic.com/user/Badboyultimate",1,1,0,0,1,"0.0"
"1820","MrQuercus","https://www.metacritic.com/user/MrQuercus",5,5,4,0,1,"8.0"
"1821","GaboGaberiuxs","https://www.metacritic.com/user/GaboGaberiuxs",1,1,0,0,1,"0.0"
"1822","TheWelshBear","https://www.metacritic.com/user/TheWelshBear",1,1,0,0,1,"0.0"
"1823","Zibeks","https://www.metacritic.com/user/Zibeks",11,11,4,4,3,"5.7"
"1824","chumingtam","https://www.metacritic.com/user/chumingtam",16,8,1,1,3,"4.4"
"1825","WEREWOLF07","https://www.metacritic.com/user/WEREWOLF07",14,8,6,0,2,"7.9"
"1826","Agasil","https://www.metacritic.com/user/Agasil",1,1,0,0,1,"0.0"
"1827","CypTheIVth","https://www.metacritic.com/user/CypTheIVth",1,1,0,0,1,"0.0"
"1828","XelaZitro","https://www.metacritic.com/user/XelaZitro",1,1,0,0,1,"0.0"
"1829","Polymouth","https://www.metacritic.com/user/Polymouth",1,1,0,0,1,"0.0"
"1831","Victory_","https://www.metacritic.com/user/Victory_",1,1,0,0,1,"0.0"
"1832","Echtoza","https://www.metacritic.com/user/Echtoza",1,1,0,0,1,"0.0"
"1833","feday2","https://www.metacritic.com/user/feday2",5,4,0,0,4,"1.4"
"1834","BillySpandex","https://www.metacritic.com/user/BillySpandex",57,31,7,3,12,"4.6"
"1835","sandorthehound","https://www.metacritic.com/user/sandorthehound",2,1,0,1,0,"0.0"
"1836","youjihoon","https://www.metacritic.com/user/youjihoon",1,1,0,0,1,"0.0"
"1837","Adelyne","https://www.metacritic.com/user/Adelyne",2,1,0,1,0,"0.0"
"1838","capxo12","https://www.metacritic.com/user/capxo12",1,1,0,0,1,"0.0"
"1839","rjm950","https://www.metacritic.com/user/rjm950",1,1,0,0,1,"0.0"
"1840","Muse5921","https://www.metacritic.com/user/Muse5921",1,1,0,0,1,"0.0"
"1841","jonbonjones","https://www.metacritic.com/user/jonbonjones",1,1,0,0,1,"0.0"
"1842","JoelInOne","https://www.metacritic.com/user/JoelInOne",1,1,0,0,1,"0.0"
"1843","DreamingScholar","https://www.metacritic.com/user/DreamingScholar",1,1,0,0,1,"0.0"
"1844","nauman2233","https://www.metacritic.com/user/nauman2233",1,1,0,0,1,"0.0"
"1845","gatezz0007","https://www.metacritic.com/user/gatezz0007",2,1,0,0,1,"0.0"
"1846","GaptainGlanet","https://www.metacritic.com/user/GaptainGlanet",1,1,0,0,1,"0.0"
"1847","Dontlikeyou","https://www.metacritic.com/user/Dontlikeyou",1,1,0,0,1,"0.0"
"1848","Merielle","https://www.metacritic.com/user/Merielle",1,1,0,0,1,"0.0"
"1849","EdwinMoq","https://www.metacritic.com/user/EdwinMoq",1,1,0,0,1,"0.0"
"1850","BadGameReviewer","https://www.metacritic.com/user/BadGameReviewer",1,1,0,0,1,"0.0"
"1851","LoveSony1989","https://www.metacritic.com/user/LoveSony1989",2,2,1,0,1,"0.0"
"1852","severaltimes","https://www.metacritic.com/user/severaltimes",2,2,1,0,1,"0.0"
"1853","Khachik2003","https://www.metacritic.com/user/Khachik2003",1,1,0,0,1,"0.0"
"1854","GOLDWON","https://www.metacritic.com/user/GOLDWON",3,1,0,0,1,"0.0"
"1855","BigSpeedo","https://www.metacritic.com/user/BigSpeedo",1,1,0,0,1,"0.0"
"1856","JakeX89","https://www.metacritic.com/user/JakeX89",2,2,1,0,1,"0.0"
"1857","Lukeros","https://www.metacritic.com/user/Lukeros",3,2,0,0,2,"0.0"
"1858","PowerfullPlayer","https://www.metacritic.com/user/PowerfullPlayer",34,5,1,1,1,"3.7"
"1859","mage3","https://www.metacritic.com/user/mage3",2,1,0,0,1,"0.0"
"1860","Muuvinki","https://www.metacritic.com/user/Muuvinki",83,53,12,18,20,"5.3"
"1861","Rekien123","https://www.metacritic.com/user/Rekien123",1,1,0,0,1,"0.0"
"1862","samsamho","https://www.metacritic.com/user/samsamho",1,1,0,0,1,"0.0"
"1863","Fesik","https://www.metacritic.com/user/Fesik",2,1,0,0,1,"0.0"
"1864","PoseidonTeam","https://www.metacritic.com/user/PoseidonTeam",21,7,1,0,6,"1.4"
"1865","Artherius","https://www.metacritic.com/user/Artherius",1,1,0,0,1,"0.0"
"1866","Saritauwu","https://www.metacritic.com/user/Saritauwu",1,1,0,0,1,"0.0"
"1867","IronKim","https://www.metacritic.com/user/IronKim",1,1,0,1,0,"0.0"
"1868","jacky11205","https://www.metacritic.com/user/jacky11205",2,2,1,0,1,"0.0"
"1869","Steelflight","https://www.metacritic.com/user/Steelflight",1,1,0,0,1,"0.0"
"1870","ritoky","https://www.metacritic.com/user/ritoky",1,1,0,1,0,"0.0"
"1871","LuftRauser","https://www.metacritic.com/user/LuftRauser",1,1,0,0,1,"0.0"
"1872","anon_klein","https://www.metacritic.com/user/anon_klein",1,1,0,0,1,"0.0"
"1873","Xamadam","https://www.metacritic.com/user/Xamadam",1,1,0,0,1,"0.0"
"1874","AndyJoker","https://www.metacritic.com/user/AndyJoker",1,1,0,0,1,"0.0"
"1875","Prais","https://www.metacritic.com/user/Prais",3,2,1,0,1,"0.0"
"1876","Sonyerindignado","https://www.metacritic.com/user/Sonyerindignado",1,1,0,0,1,"0.0"
